symbol,date,open,high,low,close,volume
SPY,2023-11-08,423.021930,423.544009,420.430922,422.731903,61746000
SPY,2023-11-09,423.872713,423.911394,419.009727,419.435120,83174400
SPY,2023-11-10,421.504072,426.289698,419.425435,425.980316,89462200
SPY,2023-11-13,424.646194,426.676443,423.863090,425.574310,52236100
SPY,2023-11-14,431.500766,435.116576,431.278392,433.830750,97176900
SPY,2023-11-15,435.164953,436.392804,433.898451,434.749237,77327600
SPY,2023-11-16,434.304471,435.599975,433.240988,435.280945,66665800
SPY,2023-11-17,435.290571,436.431413,434.372131,435.822327,83133200
SPY,2023-11-20,435.570992,440.018263,435.561314,439.177155,69936200
SPY,2023-11-21,438.132963,439.051431,436.953469,438.219971,49244600
SPY,2023-11-22,439.873245,441.226755,438.819440,439.911896,59394900
SPY,2023-11-24,439.960242,440.375958,439.631535,440.182587,29737400
SPY,2023-11-27,439.554140,440.366246,439.003059,439.389801,50506000
SPY,2023-11-28,439.003046,441.120333,438.442317,439.824829,62115000
SPY,2023-11-29,441.971175,443.102340,439.119142,439.515503,63146000
SPY,2023-11-30,440.356749,441.594248,438.287789,441.246185,79752700
SPY,2023-12-01,440.637026,444.388202,440.047294,443.856476,89183400
SPY,2023-12-04,440.472623,443.875737,439.254450,441.526428,72430900
SPY,2023-12-05,440.143888,442.396511,439.766823,441.439392,69793500
SPY,2023-12-06,443.576099,443.605102,439.225513,439.660583,69124700
SPY,2023-12-07,441.739141,443.663057,441.139732,443.015320,66995400
SPY,2023-12-08,442.270848,445.451618,442.029149,444.919891,83194400
SPY,2023-12-11,444.426831,446.824498,444.214134,446.650452,65002200
SPY,2023-12-12,446.302471,448.787146,445.306671,448.690460,68327600
SPY,2023-12-13,449.067411,455.129245,448.709701,454.877869,93278000
SPY,2023-12-14,456.811520,458.000691,453.669430,456.337799,119026000
SPY,2023-12-15,455.741744,456.916332,453.742070,455.586426,141553700
SPY,2023-12-18,457.188139,459.129573,456.130062,458.149139,70375300
SPY,2023-12-19,458.692706,461.012733,458.615061,460.935059,55761800
SPY,2023-12-20,460.080889,461.964081,454.120703,454.547821,102921000
SPY,2023-12-21,457.527851,459.129557,455.110776,458.857758,86667500
SPY,2023-12-22,459.983780,461.459288,457.887058,459.779938,67160400
SPY,2023-12-26,460.187655,462.624134,460.109981,461.721375,55387000
SPY,2023-12-27,461.517479,462.701754,460.983596,462.556152,68000300
SPY,2023-12-28,462.915365,463.565729,462.313525,462.730927,77158100
SPY,2023-12-29,462.536735,463.060930,459.440147,461.391296,122283100
SPY,2024-01-02,458.333593,459.799385,456.712483,458.809235,123623700
SPY,2024-01-03,456.654216,457.391970,454.460416,455.062256,103585900
SPY,2024-01-04,454.586617,457.168727,453.373221,453.596497,84232200
SPY,2024-01-05,453.800312,456.663938,452.771355,454.217743,86118900
SPY,2024-01-08,454.712783,460.847719,454.586585,460.702118,74879100
SPY,2024-01-09,458.052085,461.022476,457.547323,460.003235,65931400
SPY,2024-01-10,460.274992,463.468658,459.993476,462.604706,67310600
SPY,2024-01-11,463.604589,464.119067,458.430682,462.400909,77940700
SPY,2024-01-12,463.847257,464.585011,461.313701,462.721222,58026400
SPY,2024-01-16,461.342814,462.653258,459.207226,461.022461,85014900
SPY,2024-01-17,458.003509,458.945106,456.110600,458.459747,68843900
SPY,2024-01-18,460.129385,463.090059,458.585949,462.536743,91856200
SPY,2024-01-19,463.662832,468.584373,462.585350,468.302856,110834500
SPY,2024-01-22,469.836598,471.011157,468.642606,469.292999,75844900
SPY,2024-01-23,469.836536,470.904300,468.749338,470.661621,49945300
SPY,2024-01-24,473.525265,474.457145,470.681073,471.176147,81765000
