symbol,date,open,high,low,close,volume
SPY,2010-11-08,92.607980,92.872925,92.305196,92.721527,156107100
SPY,2010-11-09,92.971356,93.069760,91.684505,92.055420,186621600
SPY,2010-11-10,92.032692,92.471738,91.336279,92.426315,221387400
SPY,2010-11-11,91.631461,92.214327,91.351379,92.078072,158017600
SPY,2010-11-12,91.457416,91.858610,90.571759,90.988091,239068800
SPY,2010-11-15,91.275704,91.631482,90.821522,90.859367,163940800
SPY,2010-11-16,90.299217,90.450609,89.012360,89.443840,299566200
SPY,2010-11-17,89.481694,89.860180,89.216755,89.489265,172308900
SPY,2010-11-18,90.352199,91.131879,90.344628,90.806381,197723700
SPY,2010-11-19,90.760979,91.094043,90.268946,91.056198,156852900
SPY,2010-11-22,90.602006,91.018337,89.905587,90.980492,181361000
SPY,2010-11-23,89.905576,90.094819,89.315139,89.663345,222309000
SPY,2010-11-24,90.231118,91.010805,90.215981,90.988091,140046100
SPY,2010-11-26,90.200817,90.692844,89.928307,89.928307,76007800
SPY,2010-11-29,89.701239,90.443075,89.125938,90.200844,223642300
SPY,2010-11-30,89.307575,90.208368,89.178885,89.693626,233930700
SPY,2010-12-01,90.988037,91.775289,90.980472,91.601189,221037200
SPY,2010-12-02,91.745023,92.842636,91.692035,92.774506,191213600
SPY,2010-12-03,92.456586,93.130291,92.433877,93.024315,151288900
SPY,2010-12-06,92.827508,93.137870,92.729104,92.925919,103050500
SPY,2010-12-07,93.819152,93.872140,92.925925,92.978912,206581000
SPY,2010-12-08,93.092454,93.395238,92.660980,93.319542,138019200
SPY,2010-12-09,93.841817,93.879662,93.221100,93.682854,123705100
SPY,2010-12-10,93.970555,94.318761,93.660199,94.227928,117571700
SPY,2010-12-13,94.659380,94.772922,94.258180,94.288460,133812700
SPY,2010-12-14,94.432301,94.795651,94.084095,94.371742,147249600
SPY,2010-12-15,94.197612,94.568527,93.781276,93.940239,160823100
SPY,2010-12-16,94.000813,94.553406,93.675315,94.485275,185035200
SPY,2010-12-17,94.419076,94.708236,94.221227,94.586487,141075300
SPY,2010-12-20,94.845228,95.043077,94.343001,94.814789,119085500
SPY,2010-12-21,95.111587,95.476848,95.020277,95.415970,94965500
SPY,2010-12-22,95.484425,95.743146,95.431159,95.712708,78878100
SPY,2010-12-23,95.606145,95.712678,95.339813,95.575706,70053700
SPY,2010-12-27,95.218063,95.705073,95.149580,95.613762,58126000
SPY,2010-12-28,95.804014,95.842058,95.499632,95.750748,55309100
SPY,2010-12-29,95.864875,96.032280,95.803997,95.819214,58033100
SPY,2010-12-30,95.727908,95.979018,95.522447,95.667030,76616900
SPY,2010-12-31,95.522454,95.781182,95.370266,95.689865,91218900
SPY,2011-01-03,96.420365,97.097613,95.651801,96.679092,138725200
SPY,2011-01-04,96.892164,96.922603,96.024678,96.625832,137409700
SPY,2011-01-05,96.321443,97.188929,96.230127,97.128052,133975300
SPY,2011-01-06,97.166109,97.272642,96.648660,96.937820,122519000
SPY,2011-01-07,97.067157,97.226957,95.994217,96.747559,156034600
SPY,2011-01-10,96.321449,96.762803,96.032283,96.625832,122401700
SPY,2011-01-11,96.975865,97.204148,96.602994,96.968254,110287000
SPY,2011-01-12,97.561827,97.949909,96.991106,97.843376,107929200
SPY,2011-01-13,97.881419,97.927074,97.440064,97.683563,129048400
SPY,2011-01-14,97.546600,98.414086,97.478117,98.391258,117677900
SPY,2011-01-18,98.299907,98.649950,98.185768,98.558640,114401300
SPY,2011-01-19,98.474955,98.573872,97.333526,97.592247,151958400
SPY,2011-01-20,97.371582,97.706397,96.739989,97.462898,175745700
SPY,2011-01-21,98.071657,98.292328,97.577030,97.683563,151462900
SPY,2011-01-24,97.622655,98.353175,97.599827,98.239037,113715500
SPY,2011-01-25,97.980319,98.376018,97.485704,98.292313,167552200
SPY,2011-01-26,98.535825,98.961956,98.337969,98.672791,141281500
SPY,2011-01-27,98.695623,99.083716,98.520607,98.916306,123302700
SPY,2011-01-28,99.030447,99.190253,97.029142,97.188942,295637300
SPY,2011-01-31,97.455294,97.995564,97.211783,97.919464,149249200
SPY,2011-02-01,98.512981,99.662015,98.452103,99.487000,167194300
SPY,2011-02-02,99.228289,99.563110,99.175028,99.296783,118323600
SPY,2011-02-03,99.121757,99.669644,98.596709,99.517456,145886700
SPY,2011-02-04,99.555489,99.837038,99.098913,99.798988,134634800
SPY,2011-02-07,100.019685,100.750193,100.012068,100.422989,112439100
